sasdate,indpro_g_mom_pct
1975-08-01,0.9798799105240175
1975-09-01,1.2859701210628849
1975-10-01,0.4328376797218425
1975-11-01,0.13724207892713558
1975-12-01,1.3468112985343783
1976-01-01,1.318426124091232
1976-02-01,1.002919747933806
1976-03-01,0.20145496897212567
1976-04-01,0.5137821519955121
1976-05-01,0.41082184311722614
1976-06-01,0.10489232397490333
1976-07-01,0.5620322445576864
1976-08-01,0.6807402828287845
1976-09-01,0.32562814385528327
1976-10-01,-0.024907131309692687
1976-11-01,1.5264411900873132
1976-12-01,1.0675397394024788
1977-01-01,-0.6920746553020773
1977-02-01,1.5733562933272438
1977-03-01,1.2493215924518353
1977-04-01,0.9715939105143345
1977-05-01,0.7794120304940755
1977-06-01,0.7654523147915704
1977-07-01,0.13579802186387546
1977-08-01,0.09230407657971895
1977-09-01,0.40322048616792117
1977-10-01,0.1537926134477896
1977-11-01,0.18953154565539698
1977-12-01,0.16895105678611522
1978-01-01,-1.4678800280688353
1978-02-01,0.5400959234363789
1978-03-01,1.910407822579474
1978-04-01,1.9660053394631838
1978-05-01,0.4875147949462644
1978-06-01,0.6435709070470974
1978-07-01,-0.07531299842069572
1978-08-01,0.40009392840771874
1978-09-01,0.24417580157836127
1978-10-01,0.7637744482211772
1978-11-01,0.7659395621282705
1978-12-01,0.5039119878588849
1979-01-01,-0.5438845896954536
1979-02-01,0.4898221849187312
1979-03-01,0.30892016367984887
1979-04-01,-1.1874638991167696
1979-05-01,0.8789299991275534
1979-06-01,0.016028627549280472
1979-07-01,-0.16156247535437096
1979-08-01,-0.6541291429876139
1979-09-01,-0.006814104420049816
1979-10-01,0.6891775224578289
1979-11-01,-0.16139086013700066
1979-12-01,0.06834231439198923
1980-01-01,0.5300485128568511
1980-02-01,0.03714849721232483
1980-03-01,-0.4202160872570637
1980-04-01,-2.002114402075872
1980-05-01,-2.4814564753825596
1980-06-01,-1.2984989429253968
1980-07-01,-0.7142814122658159
1980-08-01,0.31893356304855125
1980-09-01,1.6558418106068729
1980-10-01,1.262374377022768
1980-11-01,1.652992383095997
1980-12-01,0.6578745740455805
1981-01-01,-0.6345077252141174
1981-02-01,-0.41138598102010704
1981-03-01,0.505191120491677
1981-04-01,-0.42163592092130386
1981-05-01,0.5678591353068363
1981-06-01,0.5200418844417243
1981-07-01,0.6488856671347243
1981-08-01,-0.12630055395410622
1981-09-01,-0.48070103017550103
1981-10-01,-0.7754523202477159
1981-11-01,-1.1682161347740028
1981-12-01,-1.0902315583794397
1982-01-01,-2.070942797528552
1982-02-01,2.0213406678371904
1982-03-01,-0.6776093228297864
1982-04-01,-0.9272814032944776
1982-05-01,-0.6643603776888884
1982-06-01,-0.2580025379714801
1982-07-01,-0.33842725684007924
1982-08-01,-0.9122148233497995
1982-09-01,-0.2596289163842691
1982-10-01,-0.9591190183527942
1982-11-01,-0.3166068844476122
1982-12-01,-0.7153585333978807
1983-01-01,1.8359883701038804
1983-02-01,-0.6122626760418193
1983-03-01,0.8273651209210975
1983-04-01,1.2580794010215168
1983-05-01,0.6146407086860428
1983-06-01,0.6061963294151429
1983-07-01,1.4785129875649172
1983-08-01,1.1785883880904624
1983-09-01,1.4384567798421788
1983-10-01,0.7730296361998956
1983-11-01,0.4472390296989204
1983-12-01,0.4935500515612645
1984-01-01,1.9658548392754938
1984-02-01,0.4513575658874114
1984-03-01,0.47624758169488857
1984-04-01,0.5972469934084845
1984-05-01,0.5319945061099673
1984-06-01,0.3635934972709087
1984-07-01,0.27802772809431
1984-08-01,0.11965214222948717
1984-09-01,-0.2833963519764726
1984-10-01,-0.04083997959574148
1984-11-01,0.33358959041032143
1984-12-01,0.04876948813530291
1985-01-01,-0.05243732851130112
1985-02-01,0.29318579685617685
1985-03-01,0.14654507146865114
1985-04-01,-0.22044719842062577
1985-05-01,0.16985677792513698
1985-06-01,-0.05226102122959375
1985-07-01,-0.5029901348819532
1985-08-01,0.322058516623569
1985-09-01,0.3702936236821941
1985-10-01,-0.3507028151874536
1985-11-01,0.3463243317839648
1985-12-01,0.9857787538364526
1986-01-01,0.5225208869457099
1986-02-01,-0.6886772802916497
1986-03-01,-0.7093065452421499
1986-04-01,0.1132888677352284
1986-05-01,0.19077086101288998
1986-06-01,-0.3893842771283573
1986-07-01,0.6200414435136636
1986-08-01,-0.17126336284576382
1986-09-01,0.27398941673641986
1986-10-01,0.42499969105236346
1986-11-01,0.3912356792507232
1986-12-01,0.9500974636023507
1987-01-01,-0.3862787771550025
1987-02-01,1.3239093237626065
1987-03-01,0.13438909155887302
1987-04-01,0.6515892546728352
1987-05-01,0.6230441135081755
1987-06-01,0.533484348238833
1987-07-01,0.6751550080025481
1987-08-01,0.7463225442032595
1987-09-01,0.39187988973976573
1987-10-01,1.3354935373675048
1987-11-01,0.4925805555966001
1987-12-01,0.5468754539260878
1988-01-01,-0.025863441175477675
1988-02-01,0.5014846617850566
1988-03-01,0.21918738082353784
1988-04-01,0.595472375013717
1988-05-01,-0.2026336506502524
1988-06-01,0.2901452597012799
1988-07-01,0.015531440981142453
1988-08-01,0.4991526742745833
1988-09-01,-0.32357004205829654
1988-10-01,0.4401308770010104
1988-11-01,0.25329881936499987
1988-12-01,0.45306892927268194
1989-01-01,0.2941538679183786
1989-02-01,-0.44511045257973336
1989-03-01,0.2568936660134469
1989-04-01,-0.03529989229082986
1989-05-01,-0.552557259612918
1989-06-01,-0.0022695440162756597
1989-07-01,-0.9710498512912835
1989-08-01,0.9694287168862559
1989-09-01,-0.33337667411528216
1989-10-01,-0.12695231553827568
1989-11-01,0.33607192053715096
1989-12-01,0.5676292625900636
1990-01-01,-0.5236512119588532
1990-02-01,0.9043082599158758
1990-03-01,0.47559292029415445
1990-04-01,-0.22508333978255024
1990-05-01,0.29498829908263247
1990-06-01,0.339391401356437
1990-07-01,-0.16651863544669965
1990-08-01,0.36155397477424245
1990-09-01,0.02147043886671085
1990-10-01,-0.616681328916524
1990-11-01,-1.2555834643368513
1990-12-01,-0.6975297780708267
1991-01-01,-0.3338983119738792
1991-02-01,-0.7319937155797263
1991-03-01,-0.5645976498339422
1991-04-01,0.25689518946832024
1991-05-01,0.9979418040244603
1991-06-01,0.8036901560772414
1991-07-01,0.2737049607040909
1991-08-01,0.014256899634457199
1991-09-01,0.819585472143114
1991-10-01,-0.10465506984935757
1991-11-01,-0.13262387950199184
1991-12-01,-0.4574834808648731
1992-01-01,-0.5251118618959438
1992-02-01,0.7080980790716396
1992-03-01,0.8380590946749145
1992-04-01,0.7651588620925409
1992-05-01,0.32829131714260384
1992-06-01,0.05637853584143926
1992-07-01,0.9021536837824584
1992-08-01,-0.5579214409331179
1992-09-01,0.3200920161321896
1992-10-01,0.6808739701384958
1992-11-01,0.3819756033103694
1992-12-01,0.15098426396891185
1993-01-01,0.3932598920924235
1993-02-01,0.48278729590496283
1993-03-01,-0.09785121079950443
1993-04-01,0.27650993330778917
1993-05-01,-0.37229648933116977
1993-06-01,0.2265928358109015
1993-07-01,0.25618604558461655
1993-08-01,-0.11078988473833817
1993-09-01,0.5103640206012727
1993-10-01,0.7438434332736499
1993-11-01,0.46443158902400583
1993-12-01,0.5778982303708879
1994-01-01,0.3090492302448844
1994-02-01,0.06409056755352083
1994-03-01,0.9957459930726387
1994-04-01,0.5915441315151426
1994-05-01,0.4649506346378729
1994-06-01,0.6694365505436117
1994-07-01,0.1262222946262881
1994-08-01,0.6619808556351359
1994-09-01,0.2962875331847137
1994-10-01,0.8096141060606854
1994-11-01,0.6712926173579881
1994-12-01,0.9868958939530437
1995-01-01,0.1913045527352608
1995-02-01,-0.12314018825145823
1995-03-01,0.1457298471945201
1995-04-01,-0.17664400725001528
1995-05-01,0.4849522484934532
1995-06-01,0.32534566972968193
1995-07-01,-0.41811635021593574
1995-08-01,1.3058082415700945
1995-09-01,0.3888946654085679
1995-10-01,-0.16626733743798638
1995-11-01,0.2525292115327815
1995-12-01,0.3388232850283224
1996-01-01,-0.5395278831209716
1996-02-01,1.43580872795539
1996-03-01,-0.14490116362919636
1996-04-01,0.9948431842053296
1996-05-01,0.7582050138148055
1996-06-01,0.7436107209027654
1996-07-01,0.0015920778207778596
1996-08-01,0.5053954560669816
1996-09-01,0.6244020552450102
1996-10-01,-0.019023142037610796
1996-11-01,0.8903287146696748
1996-12-01,0.6221398194883321
1997-01-01,0.17599511808219503
1997-02-01,1.1697014836674846
1997-03-01,0.6281750254970575
1997-04-01,0.08245490621021645
1997-05-01,0.561566586020934
1997-06-01,0.4616068191577227
1997-07-01,0.83550285512759
1997-08-01,1.0088549736609664
1997-09-01,0.9187207029078159
1997-10-01,0.8894567866788883
1997-11-01,0.7959481852042316
1997-12-01,0.4270060491761818
1998-01-01,0.443491393825024
1998-02-01,0.17831813490172266
1998-03-01,0.041980781957118296
1998-04-01,0.34549339918532596
1998-05-01,0.6510422793962078
1998-06-01,-0.5955243905794383
1998-07-01,-0.3980472096672294
1998-08-01,2.038608124029384
1998-09-01,-0.09216435193915018
1998-10-01,0.6821843988766396
1998-11-01,-0.09185309927879359
1998-12-01,0.4037543048429626
1999-01-01,0.41244989019766365
1999-02-01,0.5778925635036458
1999-03-01,0.21236809707803062
1999-04-01,0.22236030266338247
1999-05-01,0.6111251138631424
1999-06-01,-0.06544849944685183
1999-07-01,0.5846946400164477
1999-08-01,0.4377129274176994
1999-09-01,-0.41459805199490773
1999-10-01,1.2714683390767867
1999-11-01,0.5324177313382528
1999-12-01,0.7963552176366129
2000-01-01,-0.07567489901161295
2000-02-01,0.34433893001750704
2000-03-01,0.39008250978982417
2000-04-01,0.6310207359208952
2000-05-01,0.28965443854733763
2000-06-01,0.07217518121818145
2000-07-01,-0.1770349113439984
2000-08-01,-0.2656553987182342
2000-09-01,0.4221509639692478
2000-10-01,-0.3692440519047935
2000-11-01,0.022018301182757938
2000-12-01,-0.34020532677274673
2001-01-01,-0.49382280322944894
2001-02-01,-0.6613339501386761
2001-03-01,-0.24854189195355758
2001-04-01,-0.3521515832212607
2001-05-01,-0.5278491541208297
2001-06-01,-0.532766429144349
2001-07-01,-0.6098904872193778
2001-08-01,-0.08767200024326627
2001-09-01,-0.5421987630588987
2001-10-01,-0.30472126583358516
2001-11-01,-0.5889140181023933
2001-12-01,-0.038921621224030645
2002-01-01,0.693760325872006
2002-02-01,-0.006330501943097033
2002-03-01,0.7531106754184336
2002-04-01,0.47482364508955044
2002-05-01,0.4280018010883069
2002-06-01,0.8181281943255847
2002-07-01,-0.033091179737798626
2002-08-01,-0.10276273696874227
2002-09-01,0.09581219777512473
2002-10-01,-0.26348351293394856
2002-11-01,0.5470700679255813
2002-12-01,-0.5561413962286821
2003-01-01,0.8222491961106471
2003-02-01,0.1245700247824999
2003-03-01,-0.2742371997936033
2003-04-01,-0.6277865118468284
2003-05-01,-0.03439673851080016
2003-06-01,0.13221344444946936
2003-07-01,0.5149138267602105
2003-08-01,-0.2130045771744804
2003-09-01,0.6461933876392933
2003-10-01,0.1345094545315284
2003-11-01,0.6770109841992777
2003-12-01,0.05067832557461571
2004-01-01,0.16650410350811384
2004-02-01,0.6183806780973633
2004-03-01,-0.3911860434257619
2004-04-01,0.38709551794342545
2004-05-01,0.7387413060875758
2004-06-01,-0.7716869009351868
2004-07-01,0.7350288141301675
2004-08-01,0.08537223719899956
2004-09-01,0.11229395721379376
2004-10-01,0.8860161368399844
2004-11-01,0.2450217996091908
2004-12-01,0.7775476148231597
2005-01-01,0.35210568192729497
2005-02-01,0.7195688711779447
2005-03-01,-0.14134321911019043
2005-04-01,0.20738685585675043
2005-05-01,0.09350444775639843
2005-06-01,0.4365742512094428
2005-07-01,-0.3181642785388128
2005-08-01,0.3285602144577737
2005-09-01,-1.9560495358284413
2005-10-01,1.2150318345580224
2005-11-01,1.0936328822064745
2005-12-01,0.48159975298771585
2006-01-01,0.15777724050218822
2006-02-01,0.04248692215602645
2006-03-01,0.22649582332325835
2006-04-01,0.29562535896410225
2006-05-01,0.02512791947975046
2006-06-01,0.3361871248444892
2006-07-01,-0.06534862003055864
2006-08-01,0.43310928990676345
2006-09-01,-0.18134288280249322
2006-10-01,-0.10254730602836659
2006-11-01,-0.026838974387644043
2006-12-01,1.0202449035083383
2007-01-01,-0.35813836548843625
2007-02-01,0.9597462221436537
2007-03-01,0.1771722158313338
2007-04-01,0.6688505801998978
2007-05-01,0.053740370349952826
2007-06-01,0.02735122133366019
2007-07-01,-0.15692841025076731
2007-08-01,0.19587622951773298
2007-09-01,0.24406173860418434
2007-10-01,-0.292945647182119
2007-11-01,0.5612654308118081
2007-12-01,0.05838827979625094
2008-01-01,-0.12434837339663218
2008-02-01,-0.3665078843434699
2008-03-01,-0.3196437830379928
2008-04-01,-0.6878154493333177
2008-05-01,-0.6190503071188402
2008-06-01,-0.2607918024758682
2008-07-01,-0.45501106641125943
2008-08-01,-1.5920769597173035
2008-09-01,-4.48492066491939
2008-10-01,1.0006671958914914
2008-11-01,-1.3174441535618975
2008-12-01,-2.8661751630825627
2009-01-01,-2.5201643484703773
2009-02-01,-0.5994994523213393
2009-03-01,-1.5766318467034246
2009-04-01,-0.787886522662884
2009-05-01,-0.9918439644335919
2009-06-01,-0.31718320973022074
2009-07-01,1.1865607554741864
2009-08-01,1.1072240948122314
2009-09-01,0.8536932942942776
2009-10-01,0.2272481445254826
2009-11-01,0.4078180352815153
2009-12-01,0.3423790034480234
2010-01-01,1.0700654040133095
2010-02-01,0.35244585414178076
2010-03-01,0.7025182505397964
2010-04-01,0.3600299133108109
2010-05-01,1.3622144074852294
2010-06-01,0.219929099179339
2010-07-01,0.381846072792591
2010-08-01,0.36646267516067255
2010-09-01,0.28008035698423583
2010-10-01,-0.2696050196444588
2010-11-01,0.07049099480704868
2010-12-01,0.9910947752361565
2011-01-01,-0.21681413773624314
2011-02-01,-0.41246154098306675
2011-03-01,1.031067645995254
2011-04-01,-0.33183153212039684
2011-05-01,0.12292630132355598
2011-06-01,0.2949609638396744
2011-07-01,0.4736276197775169
2011-08-01,0.6346240467559383
2011-09-01,-0.07679288076110069
2011-10-01,0.6970693647911474
2011-11-01,-0.011809774849425025
2011-12-01,0.5244496633573625
2012-01-01,0.5997725043411783
2012-02-01,0.3164701646636736
2012-03-01,-0.5219322575056751
2012-04-01,0.7121367846537829
2012-05-01,0.2141641870291977
2012-06-01,0.01774938792351577
2012-07-01,0.19943823668659988
2012-08-01,-0.4083212816913928
2012-09-01,-0.053163294311975307
2012-10-01,0.31773639228731554
2012-11-01,0.38610461930383977
2012-12-01,0.28557344157418285
2013-01-01,-0.015074199720999104
2013-02-01,0.47739869245582156
2013-03-01,0.408315791501046
2013-04-01,-0.10353980767563442
2013-05-01,0.09475571314103703
2013-06-01,0.18541277295467395
2013-07-01,-0.32646777848297504
2013-08-01,0.5958027266512289
2013-09-01,0.5326042722885838
2013-10-01,-0.11734419354878511
2013-11-01,0.254421393860671
2013-12-01,0.21522736329018244
2014-01-01,-0.38340286899511966
2014-02-01,0.7544235406167665
2014-03-01,0.9841523924860596
2014-04-01,0.08233008342406478
2014-05-01,0.4036924819960319
2014-06-01,0.3302469696069288
2014-07-01,0.2122969369626304
2014-08-01,-0.1588881283078436
2014-09-01,0.30110849076034896
2014-10-01,0.018843842878624173
2014-11-01,0.6164847087186232
2014-12-01,0.01669780215438621
2015-01-01,-0.7972624608234113
2015-02-01,-0.6399314470937334
2015-03-01,-0.3429720878593834
2015-04-01,-0.5530710745190959
2015-05-01,-0.45348183836182443
2015-06-01,-0.3068189815841116
2015-07-01,0.6256591421490931
2015-08-01,-0.1710842383224609
2015-09-01,-0.2813206551951275
2015-10-01,-0.4748269909224945
2015-11-01,-0.7211710629219326
2015-12-01,-0.49348912577515947
2016-01-01,0.49600325897509734
2016-02-01,-0.5201604974451435
2016-03-01,-0.770933566450438
2016-04-01,0.3193639850108454
2016-05-01,-0.22629734095191978
2016-06-01,0.48389221791156345
2016-07-01,0.1150945557358618
2016-08-01,-0.10375130176951686
2016-09-01,-0.08865343119746072
2016-10-01,0.06940965093038542
2016-11-01,-0.3850452318468811
2016-12-01,0.7055280199313785
2017-01-01,-0.22723560797777154
2017-02-01,-0.38549837501049566
2017-03-01,0.6214169136645964
2017-04-01,0.9969403101062646
2017-05-01,0.08632680023907824
2017-06-01,0.20851527770453515
2017-07-01,-0.2499708172327253
2017-08-01,-0.45484028848497005
2017-09-01,0.11626012880352476
2017-10-01,1.2365560140723098
2017-11-01,0.25712217474040955
2017-12-01,0.2345904426205081
2018-01-01,-0.0018721766468665635
2018-02-01,0.2427946478813503
2018-03-01,0.4534981699050533
2018-04-01,1.1294728569692047
2018-05-01,-0.946948327533903
2018-06-01,0.8215735786215816
2018-07-01,0.12634228235999245
2018-08-01,0.6772933873277154
2018-09-01,0.043523731929440146
2018-10-01,-0.16737692789394742
2018-11-01,0.07973366110878288
2018-12-01,0.031241333788045722
2019-01-01,-0.6608353938973188
2019-02-01,-0.518661840574719
2019-03-01,0.010697204927723192
2019-04-01,-0.5473150389978976
2019-05-01,0.1395264535141827
2019-06-01,0.12187739512290463
2019-07-01,-0.5248652711969726
2019-08-01,0.757570872256963
2019-09-01,-0.31309482972101677
2019-10-01,-0.8550005307015773
2019-11-01,0.5512998337060537
2019-12-01,-0.20314424783958174
2020-01-01,-0.5951435148005224
2020-02-01,0.32964085630577955
2020-03-01,-4.081101152856537
2020-04-01,-14.204534977639671
2020-05-01,1.5579252601223281
2020-06-01,6.377139012871069
2020-07-01,3.5671578317648667
2020-08-01,0.9696666039146429
2020-09-01,-0.03962031280977385
2020-10-01,0.6591957015615435
2020-11-01,0.441703543004035
2020-12-01,1.2820635872185626
2021-01-01,0.6188305656162463
2021-02-01,-3.4032597780628393
2021-03-01,2.7732274005926705
2021-04-01,0.1412546043384033
2021-05-01,0.865747535738226
2021-06-01,0.46430540826536415
2021-07-01,0.4190976171097205
2021-08-01,-0.02558618360053444
2021-09-01,-1.0507706583349652
2021-10-01,1.363153332317335
2021-11-01,0.9068489991886253
2021-12-01,-0.07270457371220118
2022-01-01,0.019564308834674193
2022-02-01,0.6216889486809762
2022-03-01,0.8091223935253744
2022-04-01,0.22298375387794778
2022-05-01,0.06168992702013654
2022-06-01,-0.13946373361273245
2022-07-01,0.2215931221035028
2022-08-01,0.11618615918154163
2022-09-01,0.3505518026258869
2022-10-01,-0.08542020687842822
2022-11-01,-0.32766913848956136
2022-12-01,-1.2484278858162945
2023-01-01,0.9004128794802391
2023-02-01,0.05127758654284165
2023-03-01,0.013617710047419962
2023-04-01,0.39779045108101485
2023-05-01,-0.23588187751437673
2023-06-01,-0.5843362370637983
2023-07-01,0.6729541767841241
2023-08-01,0.02221496822647495
2023-09-01,0.2063922222243164
2023-10-01,-0.7091325782080382
2023-11-01,0.30048950675380937
2023-12-01,-0.2490297743198866
2024-01-01,-1.1247760215370661
2024-02-01,1.218076690175085
2024-03-01,-0.20278181406325757
2024-04-01,-0.15794969394891112
2024-05-01,0.6067132835611666
2024-06-01,0.2654279654326075
2024-07-01,-0.7136062971070167
2024-08-01,0.4869163278704569
2024-09-01,-0.41261639650969073
2024-10-01,-0.37263994154201896
2024-11-01,-0.2581258373103523
2024-12-01,1.067743503475782
2025-01-01,-0.15947541612195693
2025-02-01,0.9576810428975513
2025-03-01,-0.3179193011153991
2025-04-01,0.07877847438164665
2025-05-01,0.033384890463228345
2025-06-01,0.5335116337960244
2025-07-01,-0.37696367637387596
2025-08-01,0.09714080451095342
,-303.4186346760104
